対象日,ポスト日,区分,機種,示唆ワード,連想経路,プラス台数,設置台数,平均差枚,記事URL,ポストURL
2026-07-17,2026-07-16,機種,エウレカ,おてもと,おてもと→箸→橋→ブリッジステージ,,,,https://sloslo-blog.hatenablog.com/entry/2026/07/18/070918,https://x.com/endo1maruhan/status/2077717415576907920
2026-07-17,2026-07-16,機種,エウレカ,7の日,7の日→7にまつわる機種,,,,https://sloslo-blog.hatenablog.com/entry/2026/07/18/070918,https://x.com/endo1maruhan/status/2077717415576907920
2026-07-17,2026-07-16,機種,ジャグラーガールズ,肉じゃが,"肉じゃが→じゃが→""じゃ""グラー""が""ール",,,,https://sloslo-blog.hatenablog.com/entry/2026/07/18/070918,https://x.com/endo1maruhan/status/2077717415576907920
2026-07-17,2026-07-16,機種,七つ魔,7の日,7の日→7にまつわる機種,,,,https://sloslo-blog.hatenablog.com/entry/2026/07/18/070918,https://x.com/endo1maruhan/status/2077717415576907920
2026-07-17,2026-07-16,機種,北斗,喧々諤々,喧々諤々→ケンケンガクガク→ケン,,,,https://sloslo-blog.hatenablog.com/entry/2026/07/18/070918,https://x.com/endo1maruhan/status/2077717415576907920
2026-07-17,2026-07-16,機種,北斗,7の日,7の日→7にまつわる機種,,,,https://sloslo-blog.hatenablog.com/entry/2026/07/18/070918,https://x.com/endo1maruhan/status/2077717415576907920
2026-07-17,2026-07-16,機種,戦国乙女4,人参,人参,,,,https://sloslo-blog.hatenablog.com/entry/2026/07/18/070918,https://x.com/endo1maruhan/status/2077717415576907920
2026-07-17,2026-07-16,機種,沖ドキゴージャス,17日目,17日目→17台機種,,,,https://sloslo-blog.hatenablog.com/entry/2026/07/18/070918,https://x.com/endo1maruhan/status/2077717415576907920
2026-07-18,2026-07-17,機種,エウレカ,〜系,〜系→波せん→波ニ乗レ🏄️→エウレカ,,,,https://sloslo-blog.hatenablog.com/entry/2026/07/19/072921,https://x.com/endo1maruhan/status/2078079815287296315
2026-07-18,2026-07-17,機種,マギレコ,旨味,旨味→うマミ→マミ→マギレコ,9,10,4180,https://sloslo-blog.hatenablog.com/entry/2026/07/19/072921,https://x.com/endo1maruhan/status/2078079815287296315
2026-07-18,2026-07-17,機種,モンキーV,銀だこ,銀だこ→舟→モンキーV,,,,https://sloslo-blog.hatenablog.com/entry/2026/07/19/072921,https://x.com/endo1maruhan/status/2078079815287296315
2026-07-18,2026-07-17,機種,モンキーV,18日目,18日目→18台機種→モンキーV,,,,https://sloslo-blog.hatenablog.com/entry/2026/07/19/072921,https://x.com/endo1maruhan/status/2078079815287296315
2026-07-18,2026-07-17,機種,炎炎2,バチバチ,バチバチ→8→第8特殊消防隊→炎炎,12,12,5650,https://sloslo-blog.hatenablog.com/entry/2026/07/19/072921,https://x.com/endo1maruhan/status/2078079815287296315
2026-07-19,2026-07-18,機種,Lハナビ,ポスト遅れ,ポスト遅れ→遅れ,4,5,1400,https://sloslo-blog.hatenablog.com/entry/2026/07/20/081409,https://x.com/endo1maruhan/status/2078443078546059270
2026-07-19,2026-07-18,機種,Lハナビ,３連休,３連休→３連ドンちゃん,4,5,1400,https://sloslo-blog.hatenablog.com/entry/2026/07/20/081409,https://x.com/endo1maruhan/status/2078443078546059270
2026-07-19,2026-07-18,機種,SBJ,バスケ,バスケ→黒子のバスケ→黒,5,6,4883,https://sloslo-blog.hatenablog.com/entry/2026/07/20/081409,https://x.com/endo1maruhan/status/2078443078546059270
2026-07-19,2026-07-18,機種,SBJ,ヤマサ減塩しょうゆ,ヤマサ減塩しょうゆ→ヤマサ機種,5,6,4883,https://sloslo-blog.hatenablog.com/entry/2026/07/20/081409,https://x.com/endo1maruhan/status/2078443078546059270
2026-07-19,2026-07-18,機種,からくり,サンデー,サンデー→少年サンデー連載,5,9,3233,https://sloslo-blog.hatenablog.com/entry/2026/07/20/081409,https://x.com/endo1maruhan/status/2078443078546059270
2026-07-19,2026-07-18,機種,グランベルム,弁当の中身見える,弁当の中身見える→ナカミミエール,2,2,5350,https://sloslo-blog.hatenablog.com/entry/2026/07/20/081409,https://x.com/endo1maruhan/status/2078443078546059270
2026-07-19,2026-07-18,機種,ゴージャグ3,３連休,３連休→３のつく機種,21,22,2377,https://sloslo-blog.hatenablog.com/entry/2026/07/20/081409,https://x.com/endo1maruhan/status/2078443078546059270
2026-07-19,2026-07-18,機種,ゴージャグ3,バスケ,バスケ→5対5,21,22,2377,https://sloslo-blog.hatenablog.com/entry/2026/07/20/081409,https://x.com/endo1maruhan/status/2078443078546059270
2026-07-19,2026-07-18,機種,ヴヴヴ,ちょうどいい,ちょうどいい→超ど良い,0,4,-1550,https://sloslo-blog.hatenablog.com/entry/2026/07/20/081409,https://x.com/endo1maruhan/status/2078443078546059270
2026-07-19,2026-07-18,機種,番長ZERO,サンデー,サンデー→青山剛昌→青山モータース,,,,https://sloslo-blog.hatenablog.com/entry/2026/07/20/081409,https://x.com/endo1maruhan/status/2078443078546059270
2026-07-20,2026-07-19,機種,SBJ,バーキン,バーキン→BAR金→ジョーカーモード,4,6,2133,https://sloslo-blog.hatenablog.com/entry/2026/07/21/072117,https://x.com/endo1maruhan/status/2078804805481636103
2026-07-20,2026-07-19,機種,いざ番長,ペッパー,ペッパー→ペッパーミル→侍ジャパン→いざ番長,3,4,4675,https://sloslo-blog.hatenablog.com/entry/2026/07/21/072117,https://x.com/endo1maruhan/status/2078804805481636103
2026-07-20,2026-07-19,機種,シャーマンキング,バーキン,バーキン→キング→シャーマンキング,2,4,3525,https://sloslo-blog.hatenablog.com/entry/2026/07/21/072117,https://x.com/endo1maruhan/status/2078804805481636103
2026-07-20,2026-07-19,機種,リゼロ2,選んだのがコレ,選んだのがコレ→王選→リゼロ,,,,https://sloslo-blog.hatenablog.com/entry/2026/07/21/072117,https://x.com/endo1maruhan/status/2078804805481636103
2026-07-20,2026-07-19,機種,吉宗,食べたかった,食べたかった→たか→たべ鷹った→ヨシムネ,,,,https://sloslo-blog.hatenablog.com/entry/2026/07/21/072117,https://x.com/endo1maruhan/status/2078804805481636103
2026-07-20,2026-07-19,機種,炎炎2,通知,通知→ツー→炎炎2（ツー）,7,12,2908,https://sloslo-blog.hatenablog.com/entry/2026/07/21/072117,https://x.com/endo1maruhan/status/2078804805481636103
2026-07-20,2026-07-19,機種,炎炎2,十分,十分→十字目→炎炎2,7,12,2908,https://sloslo-blog.hatenablog.com/entry/2026/07/21/072117,https://x.com/endo1maruhan/status/2078804805481636103
2026-07-21,2026-07-20,機種,DMC5,夜空,夜空→夜→ナイト→エルダーゲリュオンナイト,,,,https://sloslo-blog.hatenablog.com/entry/2026/07/22/082501,https://x.com/endo1maruhan/status/2079166974240915701
2026-07-21,2026-07-20,機種,ToLOVEる,回避,回避→危険回避,3,4,3275,https://sloslo-blog.hatenablog.com/entry/2026/07/22/082501,https://x.com/endo1maruhan/status/2079166974240915701
2026-07-21,2026-07-20,機種,ひぐらし,回避,回避→惨劇回避,,,,https://sloslo-blog.hatenablog.com/entry/2026/07/22/082501,https://x.com/endo1maruhan/status/2079166974240915701
2026-07-21,2026-07-20,機種,アレックス,鳥良商店,鳥良商店→鳥,2,4,800,https://sloslo-blog.hatenablog.com/entry/2026/07/22/082501,https://x.com/endo1maruhan/status/2079166974240915701
2026-07-21,2026-07-20,機種,ファンキー2,初見,初見→しょ犬,,,,https://sloslo-blog.hatenablog.com/entry/2026/07/22/082501,https://x.com/endo1maruhan/status/2079166974240915701
2026-07-21,2026-07-20,機種,モンハンライズ,タルタル,タルタル→タル爆弾,5,8,4475,https://sloslo-blog.hatenablog.com/entry/2026/07/22/082501,https://x.com/endo1maruhan/status/2079166974240915701
2026-07-21,2026-07-20,機種,七つ魔,七味,七味→７のつく機種,,,,https://sloslo-blog.hatenablog.com/entry/2026/07/22/082501,https://x.com/endo1maruhan/status/2079166974240915701
2026-07-22,2026-07-21,機種,ウルミラ,グラタン,グラタン→タン→べこたん,5,5,4160,https://sloslo-blog.hatenablog.com/entry/2026/07/23/080908,https://x.com/endo1maruhan/status/2079529426736529621
2026-07-22,2026-07-21,機種,ウルミラ,デミグラスソース,デミグラスソース→フォンドボー（牛）,5,5,4160,https://sloslo-blog.hatenablog.com/entry/2026/07/23/080908,https://x.com/endo1maruhan/status/2079529426736529621
2026-07-22,2026-07-21,機種,ジャグラーガールズ,きゅうり🥒,きゅうり🥒→みどり,5,6,2767,https://sloslo-blog.hatenablog.com/entry/2026/07/23/080908,https://x.com/endo1maruhan/status/2079529426736529621
2026-07-22,2026-07-21,機種,ドラハナ,ウーロン茶,ウーロン茶→烏龍→ドラゴン,11,11,2818,https://sloslo-blog.hatenablog.com/entry/2026/07/23/080908,https://x.com/endo1maruhan/status/2079529426736529621
2026-07-22,2026-07-21,機種,ドラハナ,マカロニ,マカロニ→マカロニえんぴつ→はっとり→ハットトリック→サッカー→11台機種,11,11,2818,https://sloslo-blog.hatenablog.com/entry/2026/07/23/080908,https://x.com/endo1maruhan/status/2079529426736529621
2026-07-22,2026-07-21,機種,ドラハナ,ランチ,ランチ→ドラゴンボール→ドラ,11,11,2818,https://sloslo-blog.hatenablog.com/entry/2026/07/23/080908,https://x.com/endo1maruhan/status/2079529426736529621
2026-07-22,2026-07-21,機種,七つ魔,ランチセットドリンク7種類,ランチセットドリンク7種類→７のつく機種,,,,https://sloslo-blog.hatenablog.com/entry/2026/07/23/080908,https://x.com/endo1maruhan/status/2079529426736529621
2026-07-22,2026-07-21,機種,七つ魔,サマーバケーション,サマーバケーション→夏休み→学生,,,,https://sloslo-blog.hatenablog.com/entry/2026/07/23/080908,https://x.com/endo1maruhan/status/2079529426736529621
2026-07-22,2026-07-21,機種,七つ魔,サウナのような暑さ,サウナのような暑さ→猛暑→熱中症のリスク→命を削るリスク→魔剣,,,,https://sloslo-blog.hatenablog.com/entry/2026/07/23/080908,https://x.com/endo1maruhan/status/2079529426736529621
2026-07-22,2026-07-21,機種,北斗転生2,旨し,旨し→あべし,6,7,3914,https://sloslo-blog.hatenablog.com/entry/2026/07/23/080908,https://x.com/endo1maruhan/status/2079529426736529621
2026-07-22,2026-07-21,機種,北斗転生2,ハヤシヤ,ハヤシヤ→ハヤシ→林→リン,6,7,3914,https://sloslo-blog.hatenablog.com/entry/2026/07/23/080908,https://x.com/endo1maruhan/status/2079529426736529621
2026-07-22,2026-07-21,機種,番長ZERO,サマバケ関係無し,サマバケ関係無し→関係ゼロ,,,,https://sloslo-blog.hatenablog.com/entry/2026/07/23/080908,https://x.com/endo1maruhan/status/2079529426736529621
2026-07-22,2026-07-21,機種,虚構推理,きゅうり,きゅうり→かっぱ→妖怪,3,3,4867,https://sloslo-blog.hatenablog.com/entry/2026/07/23/080908,https://x.com/endo1maruhan/status/2079529426736529621
2026-07-23,2026-07-22,機種,DMC5,何が登場するかお楽しみ,何が登場するかお楽しみ→シルエットに？→JOKER,,,,https://sloslo-blog.hatenablog.com/entry/2026/07/24/081330,https://x.com/endo1maruhan/status/2079891819543068745
2026-07-23,2026-07-22,機種,Sこのすば,水曜,水曜→水→アクア,3,3,3300,https://sloslo-blog.hatenablog.com/entry/2026/07/24/081330,https://x.com/endo1maruhan/status/2079891819543068745
2026-07-23,2026-07-22,機種,ToLOVEる,手持ち足りない,手持ち足りない→トラブル発生,1,4,-1075,https://sloslo-blog.hatenablog.com/entry/2026/07/24/081330,https://x.com/endo1maruhan/status/2079891819543068745
2026-07-23,2026-07-22,機種,アイム,再確認,再確認→サイ→つのっち,7,7,1586,https://sloslo-blog.hatenablog.com/entry/2026/07/24/081330,https://x.com/endo1maruhan/status/2079891819543068745
2026-07-23,2026-07-22,機種,アバサー,うなぎ,うなぎ→ふぐ,2,2,2350,https://sloslo-blog.hatenablog.com/entry/2026/07/24/081330,https://x.com/endo1maruhan/status/2079891819543068745
2026-07-23,2026-07-22,機種,シャーマンキング,恒例,恒例→降霊→憑依,3,4,3950,https://sloslo-blog.hatenablog.com/entry/2026/07/24/081330,https://x.com/endo1maruhan/status/2079891819543068745
2026-07-23,2026-07-22,機種,ドリフターズ,水曜日恒例,水曜日恒例→ドリフ大爆笑,,,,https://sloslo-blog.hatenablog.com/entry/2026/07/24/081330,https://x.com/endo1maruhan/status/2079891819543068745
2026-07-23,2026-07-22,機種,マイジャグV,鰻,鰻→銀シャリ→米,47,48,3431,https://sloslo-blog.hatenablog.com/entry/2026/07/24/081330,https://x.com/endo1maruhan/status/2079891819543068745
2026-07-23,2026-07-22,機種,ヴヴヴ,通称にするとわかりにくい,通称にするとわかりにくい,3,4,7975,https://sloslo-blog.hatenablog.com/entry/2026/07/24/081330,https://x.com/endo1maruhan/status/2079891819543068745
2026-07-23,2026-07-22,機種,戦国乙女4,立て替え,立て替え→破軍建返し,1,5,2140,https://sloslo-blog.hatenablog.com/entry/2026/07/24/081330,https://x.com/endo1maruhan/status/2079891819543068745
2026-07-24,2026-07-23,機種,ジャグラーガールズ,スパイス,スパイス→スパイスガールズ,6,6,2433,https://sloslo-blog.hatenablog.com/entry/2026/07/25/073530,https://x.com/endo1maruhan/status/2080254149623726564
2026-07-24,2026-07-23,機種,ドッチ,福神漬け,福神漬け→つけもの→けもの,2,2,9600,https://sloslo-blog.hatenablog.com/entry/2026/07/25/073530,https://x.com/endo1maruhan/status/2080254149623726564
2026-07-24,2026-07-23,機種,ミリオンゴッド,福神漬け,福神漬け→神→ミリオンゴッド,15,24,3825,https://sloslo-blog.hatenablog.com/entry/2026/07/25/073530,https://x.com/endo1maruhan/status/2080254149623726564
2026-07-24,2026-07-23,機種,ミリオンゴッド,24日目,24日目→24台機種,15,24,3825,https://sloslo-blog.hatenablog.com/entry/2026/07/25/073530,https://x.com/endo1maruhan/status/2080254149623726564
2026-07-24,2026-07-23,機種,攻殻機動隊,壱番屋,壱番屋→番屋→警察・消防の役割,3,5,1040,https://sloslo-blog.hatenablog.com/entry/2026/07/25/073530,https://x.com/endo1maruhan/status/2080254149623726564
2026-07-25,2026-07-24,機種,DMC5,50g単位で調整可,50g単位で調整可→どれくらい食べるか→どれ「くらい」,,,,https://sloslo-blog.hatenablog.com/entry/2026/07/26/090251,https://x.com/endo1maruhan/status/2080616543390720130
2026-07-25,2026-07-24,機種,ToLOVEる,プレゼント,プレゼント→プレゼントちゃんす,4,4,8400,https://sloslo-blog.hatenablog.com/entry/2026/07/26/090251,https://x.com/endo1maruhan/status/2080616543390720130
2026-07-25,2026-07-24,機種,クレアBT,王道セット,王道セット→コンボ,,,,https://sloslo-blog.hatenablog.com/entry/2026/07/26/090251,https://x.com/endo1maruhan/status/2080616543390720130
2026-07-25,2026-07-24,機種,ネオアイムEX,サイズ,サイズ→サイ→つのっち,36,40,2305,https://sloslo-blog.hatenablog.com/entry/2026/07/26/090251,https://x.com/endo1maruhan/status/2080616543390720130
2026-07-25,2026-07-24,機種,ミスタージャグラー,ベーコン,ベーコン→コン→コンたろ,,,,https://sloslo-blog.hatenablog.com/entry/2026/07/26/090251,https://x.com/endo1maruhan/status/2080616543390720130
2026-07-25,2026-07-24,機種,七つ魔,厚切り,厚切り→切り→剣,,,,https://sloslo-blog.hatenablog.com/entry/2026/07/26/090251,https://x.com/endo1maruhan/status/2080616543390720130
2026-07-25,2026-07-24,機種,真打吉宗,夏の太陽,夏の太陽→ギラギラ→爺サマー,6,12,325,https://sloslo-blog.hatenablog.com/entry/2026/07/26/090251,https://x.com/endo1maruhan/status/2080616543390720130
2026-07-26,2026-07-25,機種,SAO,オフよりオンだろ,オフよりオンだろ→スイッチ→SAO,5,5,5020,https://sloslo-blog.hatenablog.com/entry/2026/07/27/084958,https://x.com/endo1maruhan/status/2080978858220920999
2026-07-26,2026-07-25,機種,ToLOVEる,プレゼント,プレゼント→プレゼントちゃんす,2,4,175,https://sloslo-blog.hatenablog.com/entry/2026/07/27/084958,https://x.com/endo1maruhan/status/2080978858220920999
2026-07-26,2026-07-25,機種,からくり,サンデー,サンデー→少年サンデー,6,9,1533,https://sloslo-blog.hatenablog.com/entry/2026/07/27/084958,https://x.com/endo1maruhan/status/2080978858220920999
2026-07-26,2026-07-25,末尾・設置・記念日など,アナザー末尾②,カニクリームコロッケ,カニクリームコロッケ→カニ→✌,,,,https://sloslo-blog.hatenablog.com/entry/2026/07/27/084958,https://x.com/endo1maruhan/status/2080978858220920999
2026-07-26,2026-07-25,機種,アバサー,エイサー,エイサー→沖縄,2,2,2150,https://sloslo-blog.hatenablog.com/entry/2026/07/27/084958,https://x.com/endo1maruhan/status/2080978858220920999
2026-07-26,2026-07-25,機種,ウルミラ,7/26,7/26→土用の丑の日→丑→牛,4,5,2860,https://sloslo-blog.hatenablog.com/entry/2026/07/27/084958,https://x.com/endo1maruhan/status/2080978858220920999
2026-07-27,2026-07-26,機種,SAO,7にまつわる,7にまつわる→7台機種,7,7,3657,https://sloslo-blog.hatenablog.com/entry/2026/07/28/091016,https://x.com/endo1maruhan/status/2081341319310626880
2026-07-27,2026-07-26,機種,SAO,増台機種,増台機種,7,7,3657,https://sloslo-blog.hatenablog.com/entry/2026/07/28/091016,https://x.com/endo1maruhan/status/2081341319310626880
2026-07-27,2026-07-26,機種,からくり2,27日,27日→27台機種,18,27,3659,https://sloslo-blog.hatenablog.com/entry/2026/07/28/091016,https://x.com/endo1maruhan/status/2081341319310626880
2026-07-27,2026-07-26,機種,からくり2,からし,からし→からサー→からくり,18,27,3659,https://sloslo-blog.hatenablog.com/entry/2026/07/28/091016,https://x.com/endo1maruhan/status/2081341319310626880
2026-07-27,2026-07-26,機種,アバサー,お腹いっぱい,お腹いっぱい→まんぷくぅ→ぷくぅ,2,2,1350,https://sloslo-blog.hatenablog.com/entry/2026/07/28/091016,https://x.com/endo1maruhan/status/2081341319310626880
2026-07-27,2026-07-26,機種,グランベルム,とんかつ,とんかつ→トンカツマン,1,2,1900,https://sloslo-blog.hatenablog.com/entry/2026/07/28/091016,https://x.com/endo1maruhan/status/2081341319310626880
2026-07-27,2026-07-26,機種,サンダーV,呼び出し番号123,呼び出し番号123→123だーさんだー,2,4,325,https://sloslo-blog.hatenablog.com/entry/2026/07/28/091016,https://x.com/endo1maruhan/status/2081341319310626880
2026-07-27,2026-07-26,機種,ハッピー,7にまつわる,7にまつわる→7台機種,6,7,2229,https://sloslo-blog.hatenablog.com/entry/2026/07/28/091016,https://x.com/endo1maruhan/status/2081341319310626880
2026-07-27,2026-07-26,機種,ハッピー,増台機種,増台機種,6,7,2229,https://sloslo-blog.hatenablog.com/entry/2026/07/28/091016,https://x.com/endo1maruhan/status/2081341319310626880
2026-07-27,2026-07-26,機種,北斗転生2,7にまつわる,7にまつわる→7台機種,4,7,2686,https://sloslo-blog.hatenablog.com/entry/2026/07/28/091016,https://x.com/endo1maruhan/status/2081341319310626880
2026-07-27,2026-07-26,機種,戦国乙女4,とんかつ５切れ,とんかつ５切れ→5台機種,1,5,-1460,https://sloslo-blog.hatenablog.com/entry/2026/07/28/091016,https://x.com/endo1maruhan/status/2081341319310626880
2026-07-27,2026-07-26,機種,戦国乙女4,白米,白米→シロ→戦国乙女,1,5,-1460,https://sloslo-blog.hatenablog.com/entry/2026/07/28/091016,https://x.com/endo1maruhan/status/2081341319310626880
2026-07-28,2026-07-27,機種,ToLOVEる,ガツンと,ガツンと→ガツンとみかん→みかん,2,4,3250,https://sloslo-blog.hatenablog.com/entry/2026/07/29/072809,https://x.com/endo1maruhan/status/2081703694681424320
2026-07-28,2026-07-27,機種,ひぐらし,28日,28日→28→にぱー,,,,https://sloslo-blog.hatenablog.com/entry/2026/07/29/072809,https://x.com/endo1maruhan/status/2081703694681424320
2026-07-28,2026-07-27,機種,ひぐらし,竜宮レナ誕生日,竜宮レナ誕生日,,,,https://sloslo-blog.hatenablog.com/entry/2026/07/29/072809,https://x.com/endo1maruhan/status/2081703694681424320
2026-07-28,2026-07-27,機種,マイジャグV,バチバチくん,バチバチくん→トラ柄→とらっぴ,46,48,3112,https://sloslo-blog.hatenablog.com/entry/2026/07/29/072809,https://x.com/endo1maruhan/status/2081703694681424320
2026-07-28,2026-07-27,機種,北斗,ガツンと,ガツンと→ガツンとみかん→みかん→剛掌波,8,8,3225,https://sloslo-blog.hatenablog.com/entry/2026/07/29/072809,https://x.com/endo1maruhan/status/2081703694681424320
2026-07-28,2026-07-27,機種,北斗,旨味,旨味→馬→黒王号,8,8,3225,https://sloslo-blog.hatenablog.com/entry/2026/07/29/072809,https://x.com/endo1maruhan/status/2081703694681424320
2026-07-29,2026-07-28,機種,Sこのすば,水,水→アクア,3,3,3733,https://sloslo-blog.hatenablog.com/entry/2026/07/30/073259,https://x.com/endo1maruhan/status/2082066338110132650
2026-07-29,2026-07-28,機種,Sこのすば,福神漬け,福神漬け→福,3,3,3733,https://sloslo-blog.hatenablog.com/entry/2026/07/30/073259,https://x.com/endo1maruhan/status/2082066338110132650
2026-07-29,2026-07-28,機種,Sこのすば,キャベツ,キャベツ,3,3,3733,https://sloslo-blog.hatenablog.com/entry/2026/07/30/073259,https://x.com/endo1maruhan/status/2082066338110132650
2026-07-29,2026-07-28,機種,キンハナ,金沢,金沢→金→キン,12,14,2636,https://sloslo-blog.hatenablog.com/entry/2026/07/30/073259,https://x.com/endo1maruhan/status/2082066338110132650
2026-07-29,2026-07-28,機種,キンハナ,8.7公開,8.7公開→ハナ,12,14,2636,https://sloslo-blog.hatenablog.com/entry/2026/07/30/073259,https://x.com/endo1maruhan/status/2082066338110132650
2026-07-29,2026-07-28,機種,ハッピー,福神漬け,福神漬け→福,6,7,2629,https://sloslo-blog.hatenablog.com/entry/2026/07/30/073259,https://x.com/endo1maruhan/status/2082066338110132650
2026-07-29,2026-07-28,機種,真打吉宗,ミニオンズ,ミニオンズ→主要キャラ：エド→江戸,5,12,533,https://sloslo-blog.hatenablog.com/entry/2026/07/30/073259,https://x.com/endo1maruhan/status/2082066338110132650
2026-07-30,2026-07-29,機種,ToLOVEる,秋葉原といえば,秋葉原といえば,1,4,-875,https://sloslo-blog.hatenablog.com/entry/2026/07/31/072550,https://x.com/endo1maruhan/status/2082428575844798706
2026-07-30,2026-07-29,機種,いざ番長,メーカー,メーカー→カー→車→車3つで,2,4,2300,https://sloslo-blog.hatenablog.com/entry/2026/07/31/072550,https://x.com/endo1maruhan/status/2082428575844798706
2026-07-30,2026-07-29,機種,マギレコ,イカ天,イカ天→イカした10→10台,9,10,5630,https://sloslo-blog.hatenablog.com/entry/2026/07/31/072550,https://x.com/endo1maruhan/status/2082428575844798706
2026-07-30,2026-07-29,機種,マギレコ,秋葉原といえば,秋葉原といえば,9,10,5630,https://sloslo-blog.hatenablog.com/entry/2026/07/31/072550,https://x.com/endo1maruhan/status/2082428575844798706
2026-07-30,2026-07-29,機種,リゼロ2,汁なし,汁なし→ゼロ,,,,https://sloslo-blog.hatenablog.com/entry/2026/07/31/072550,https://x.com/endo1maruhan/status/2082428575844798706
2026-07-31,2026-07-30,機種,ToLOVEる,熱中症,熱中症→チュウ→キス→ときめきスイート,4,4,8750,https://sloslo-blog.hatenablog.com/entry/2026/08/01/073239,https://x.com/endo1maruhan/status/2082790908739612811
2026-07-31,2026-07-30,機種,ToLOVEる,花園神社,花園神社→花園→ハーレム,4,4,8750,https://sloslo-blog.hatenablog.com/entry/2026/08/01/073239,https://x.com/endo1maruhan/status/2082790908739612811
2026-07-31,2026-07-30,機種,アレックス,鶏肉,鶏肉→とり→アレックス,3,4,1700,https://sloslo-blog.hatenablog.com/entry/2026/08/01/073239,https://x.com/endo1maruhan/status/2082790908739612811
2026-07-31,2026-07-30,機種,スタハナ,親子とじ,親子とじ→たまねぎ→オニオン,3,3,3067,https://sloslo-blog.hatenablog.com/entry/2026/08/01/073239,https://x.com/endo1maruhan/status/2082790908739612811
2026-07-31,2026-07-30,機種,ゾンサガ,鶏肉,鶏肉→とり→とり放題,,,,https://sloslo-blog.hatenablog.com/entry/2026/08/01/073239,https://x.com/endo1maruhan/status/2082790908739612811
2026-07-31,2026-07-30,機種,ファンキー2,7/31,7/31→蓄音機の日→ニッパー犬→犬🐶,32,32,3222,https://sloslo-blog.hatenablog.com/entry/2026/08/01/073239,https://x.com/endo1maruhan/status/2082790908739612811
2026-07-31,2026-07-30,機種,ファンキー2,7/31,7/31→①→ワン🐶,32,32,3222,https://sloslo-blog.hatenablog.com/entry/2026/08/01/073239,https://x.com/endo1maruhan/status/2082790908739612811
2026-07-31,2026-07-30,機種,北斗,帰り道,帰り道→帰り道は遠回りしたくなる→西野七瀬→北斗7星,7,8,1838,https://sloslo-blog.hatenablog.com/entry/2026/08/01/073239,https://x.com/endo1maruhan/status/2082790908739612811
2026-07-31,2026-07-30,機種,北斗,商売繁盛,商売繁盛→えびす様→七福神→北斗7星,7,8,1838,https://sloslo-blog.hatenablog.com/entry/2026/08/01/073239,https://x.com/endo1maruhan/status/2082790908739612811
2026-07-31,2026-07-30,機種,吉宗,月末,月末→松,,,,https://sloslo-blog.hatenablog.com/entry/2026/08/01/073239,https://x.com/endo1maruhan/status/2082790908739612811
2026-07-31,2026-07-30,機種,戦国乙女4,月末,月末→終わり→尾張,3,5,3800,https://sloslo-blog.hatenablog.com/entry/2026/08/01/073239,https://x.com/endo1maruhan/status/2082790908739612811
2026-07-31,2026-07-30,機種,防振り,画像縦型,画像縦型→縦→盾,3,5,660,https://sloslo-blog.hatenablog.com/entry/2026/08/01/073239,https://x.com/endo1maruhan/status/2082790908739612811
2026-08-01,2026-07-31,機種,Lハナビ,8/1,8/1→花火の日,3,5,500,https://sloslo-blog.hatenablog.com/entry/2026/08/02/073224,https://x.com/endo1maruhan/status/2083153244734513399
2026-08-01,2026-07-31,機種,Sこのすば,8/1,8/1→アクア誕生日,3,3,3767,https://sloslo-blog.hatenablog.com/entry/2026/08/02/073224,https://x.com/endo1maruhan/status/2083153244734513399
2026-08-01,2026-07-31,機種,Sこのすば,水,水→アクア,3,3,3767,https://sloslo-blog.hatenablog.com/entry/2026/08/02/073224,https://x.com/endo1maruhan/status/2083153244734513399
2026-08-01,2026-07-31,機種,ジャグラーガールズ,一蘭,一蘭→コナンの毛利蘭→ガール,6,6,2500,https://sloslo-blog.hatenablog.com/entry/2026/08/02/073224,https://x.com/endo1maruhan/status/2083153244734513399
2026-08-01,2026-07-31,機種,ハッピー,一蘭,一蘭→この一滴が最高の喜びです→喜び→ハッピー,6,7,2629,https://sloslo-blog.hatenablog.com/entry/2026/08/02/073224,https://x.com/endo1maruhan/status/2083153244734513399
2026-08-01,2026-07-31,機種,モンハンライズ,チャーシュー,チャーシュー→肉,6,8,2050,https://sloslo-blog.hatenablog.com/entry/2026/08/02/073224,https://x.com/endo1maruhan/status/2083153244734513399
2026-08-01,2026-07-31,機種,北斗,味集中カウンター,味集中カウンター→北斗カウンタ,8,8,3475,https://sloslo-blog.hatenablog.com/entry/2026/08/02/073224,https://x.com/endo1maruhan/status/2083153244734513399
2026-08-01,2026-07-31,機種,北斗,8/1,8/1→マリンちゃんBD→リン,8,8,3475,https://sloslo-blog.hatenablog.com/entry/2026/08/02/073224,https://x.com/endo1maruhan/status/2083153244734513399
2026-08-01,2026-07-31,機種,北斗転生2,赤ペン,赤ペン→赤ペン先生→進研ゼミー→神拳バトル,3,7,1986,https://sloslo-blog.hatenablog.com/entry/2026/08/02/073224,https://x.com/endo1maruhan/status/2083153244734513399
2026-08-01,2026-07-31,機種,北斗転生2,賜り,賜り→たまわり→玉われるやつ,3,7,1986,https://sloslo-blog.hatenablog.com/entry/2026/08/02/073224,https://x.com/endo1maruhan/status/2083153244734513399
2026-08-01,2026-07-31,機種,番長ZERO,お忘れなく,お忘れなく→お忘れゼロ,,,,https://sloslo-blog.hatenablog.com/entry/2026/08/02/073224,https://x.com/endo1maruhan/status/2083153244734513399
